image_filename,image_class
data\dogs\dog.3268.jpg,dog
data\cats\cat.763.jpg,cat
data\dogs\dog.3346.jpg,dog
data\dogs\dog.4486.jpg,dog
data\cats\cat.2302.jpg,cat
data\dogs\dog.2338.jpg,dog
data\cats\cat.3794.jpg,cat
data\cats\cat.4769.jpg,cat
data\cats\cat.4024.jpg,cat
data\cats\cat.1348.jpg,cat
data\dogs\dog.270.jpg,dog
data\cats\cat.918.jpg,cat
data\cats\cat.4960.jpg,cat
data\cats\cat.3212.jpg,cat
data\dogs\dog.4839.jpg,dog
data\cats\cat.4402.jpg,cat
data\dogs\dog.1197.jpg,dog
data\cats\cat.2610.jpg,cat
data\cats\cat.2429.jpg,cat
data\dogs\dog.3240.jpg,dog
data\cats\cat.3890.jpg,cat
data\cats\cat.307.jpg,cat
data\cats\cat.2922.jpg,cat
data\dogs\dog.570.jpg,dog
data\cats\cat.1209.jpg,cat
data\dogs\dog.710.jpg,dog
data\dogs\dog.674.jpg,dog
data\dogs\dog.4516.jpg,dog
data\cats\cat.1015.jpg,cat
data\dogs\dog.3065.jpg,dog
data\cats\cat.2353.jpg,cat
data\dogs\dog.2173.jpg,dog
data\dogs\dog.3821.jpg,dog
data\dogs\dog.3070.jpg,dog
data\dogs\dog.4165.jpg,dog
data\dogs\dog.4513.jpg,dog
data\cats\cat.3367.jpg,cat
data\dogs\dog.1134.jpg,dog
data\dogs\dog.4130.jpg,dog
data\cats\cat.2050.jpg,cat
data\cats\cat.4838.jpg,cat
data\cats\cat.4023.jpg,cat
data\cats\cat.4642.jpg,cat
data\cats\cat.788.jpg,cat
data\cats\cat.901.jpg,cat
data\cats\cat.1004.jpg,cat
data\dogs\dog.136.jpg,dog
data\dogs\dog.3107.jpg,dog
data\cats\cat.4844.jpg,cat
data\dogs\dog.2783.jpg,dog
data\dogs\dog.1405.jpg,dog
data\dogs\dog.2378.jpg,dog
data\cats\cat.1210.jpg,cat
data\cats\cat.3240.jpg,cat
data\cats\cat.737.jpg,cat
data\cats\cat.2243.jpg,cat
data\cats\cat.2843.jpg,cat
data\cats\cat.4352.jpg,cat
data\cats\cat.2514.jpg,cat
data\cats\cat.2197.jpg,cat
data\cats\cat.936.jpg,cat
data\dogs\dog.3723.jpg,dog
data\cats\cat.468.jpg,cat
data\dogs\dog.1998.jpg,dog
data\dogs\dog.2164.jpg,dog
data\cats\cat.2998.jpg,cat
data\dogs\dog.3229.jpg,dog
data\dogs\dog.4572.jpg,dog
data\cats\cat.4310.jpg,cat
data\cats\cat.1267.jpg,cat
data\dogs\dog.533.jpg,dog
data\cats\cat.2148.jpg,cat
data\cats\cat.3891.jpg,cat
data\cats\cat.1906.jpg,cat
data\dogs\dog.1892.jpg,dog
data\cats\cat.3092.jpg,cat
data\cats\cat.2108.jpg,cat
data\dogs\dog.3989.jpg,dog
data\cats\cat.2511.jpg,cat
data\dogs\dog.3666.jpg,dog
data\cats\cat.3409.jpg,cat
data\cats\cat.133.jpg,cat
data\dogs\dog.258.jpg,dog
data\dogs\dog.2688.jpg,dog
data\cats\cat.3607.jpg,cat
data\cats\cat.754.jpg,cat
data\cats\cat.4182.jpg,cat
data\cats\cat.1490.jpg,cat
data\dogs\dog.4343.jpg,dog
data\cats\cat.3008.jpg,cat
data\cats\cat.3021.jpg,cat
data\dogs\dog.2004.jpg,dog
data\cats\cat.4374.jpg,cat
data\cats\cat.812.jpg,cat
data\cats\cat.1320.jpg,cat
data\dogs\dog.4622.jpg,dog
data\cats\cat.2689.jpg,cat
data\cats\cat.2.jpg,cat
data\cats\cat.3885.jpg,cat
data\cats\cat.784.jpg,cat
data\cats\cat.495.jpg,cat
data\dogs\dog.560.jpg,dog
data\cats\cat.2141.jpg,cat
data\dogs\dog.2898.jpg,dog
data\cats\cat.1819.jpg,cat
data\dogs\dog.205.jpg,dog
data\dogs\dog.3924.jpg,dog
data\cats\cat.2394.jpg,cat
data\dogs\dog.3387.jpg,dog
data\dogs\dog.961.jpg,dog
data\cats\cat.709.jpg,cat
data\dogs\dog.1328.jpg,dog
data\dogs\dog.3572.jpg,dog
data\dogs\dog.2721.jpg,dog
data\cats\cat.4808.jpg,cat
data\dogs\dog.1512.jpg,dog
data\dogs\dog.4757.jpg,dog
data\dogs\dog.4545.jpg,dog
data\cats\cat.2660.jpg,cat
data\cats\cat.4384.jpg,cat
data\dogs\dog.2680.jpg,dog
data\dogs\dog.1932.jpg,dog
data\dogs\dog.2053.jpg,dog
data\cats\cat.2904.jpg,cat
data\cats\cat.1895.jpg,cat
data\cats\cat.1775.jpg,cat
data\dogs\dog.3442.jpg,dog
data\dogs\dog.3173.jpg,dog
data\cats\cat.943.jpg,cat
data\cats\cat.1096.jpg,cat
data\cats\cat.1731.jpg,cat
data\cats\cat.4696.jpg,cat
data\dogs\dog.2139.jpg,dog
data\cats\cat.1011.jpg,cat
data\dogs\dog.2432.jpg,dog
data\cats\cat.4489.jpg,cat
data\dogs\dog.1579.jpg,dog
data\dogs\dog.4731.jpg,dog
data\dogs\dog.582.jpg,dog
data\dogs\dog.4732.jpg,dog
data\cats\cat.1584.jpg,cat
data\dogs\dog.2098.jpg,dog
data\cats\cat.3078.jpg,cat
data\cats\cat.1634.jpg,cat
data\dogs\dog.1151.jpg,dog
data\dogs\dog.795.jpg,dog
data\dogs\dog.4237.jpg,dog
data\dogs\dog.2077.jpg,dog
data\dogs\dog.3444.jpg,dog
data\cats\cat.1532.jpg,cat
data\dogs\dog.1914.jpg,dog
data\dogs\dog.1629.jpg,dog
data\cats\cat.2873.jpg,cat
data\cats\cat.3114.jpg,cat
data\dogs\dog.2550.jpg,dog
data\cats\cat.1922.jpg,cat
data\cats\cat.2732.jpg,cat
data\dogs\dog.3310.jpg,dog
data\cats\cat.3265.jpg,cat
data\dogs\dog.2856.jpg,dog
data\cats\cat.1135.jpg,cat
data\cats\cat.726.jpg,cat
data\cats\cat.3181.jpg,cat
data\dogs\dog.1575.jpg,dog
data\cats\cat.2654.jpg,cat
data\cats\cat.4852.jpg,cat
data\dogs\dog.2216.jpg,dog
data\dogs\dog.972.jpg,dog
data\dogs\dog.1295.jpg,dog
data\cats\cat.4688.jpg,cat
data\dogs\dog.2368.jpg,dog
data\cats\cat.3561.jpg,cat
data\dogs\dog.2281.jpg,dog
data\dogs\dog.655.jpg,dog
data\cats\cat.1456.jpg,cat
data\dogs\dog.141.jpg,dog
data\dogs\dog.2793.jpg,dog
data\cats\cat.914.jpg,cat
data\cats\cat.4996.jpg,cat
data\dogs\dog.3986.jpg,dog
data\dogs\dog.4221.jpg,dog
data\cats\cat.2819.jpg,cat
data\dogs\dog.2151.jpg,dog
data\cats\cat.2734.jpg,cat
data\dogs\dog.3130.jpg,dog
data\dogs\dog.4122.jpg,dog
data\cats\cat.2776.jpg,cat
data\cats\cat.3943.jpg,cat
data\dogs\dog.2059.jpg,dog
data\cats\cat.1008.jpg,cat
data\cats\cat.594.jpg,cat
data\cats\cat.654.jpg,cat
data\cats\cat.847.jpg,cat
data\cats\cat.3449.jpg,cat
data\dogs\dog.817.jpg,dog
data\dogs\dog.4331.jpg,dog
data\dogs\dog.3767.jpg,dog
data\cats\cat.1170.jpg,cat
data\dogs\dog.4809.jpg,dog
data\dogs\dog.35.jpg,dog
data\cats\cat.3165.jpg,cat
data\dogs\dog.3196.jpg,dog
data\dogs\dog.4115.jpg,dog
data\cats\cat.2948.jpg,cat
data\cats\cat.678.jpg,cat
data\cats\cat.1762.jpg,cat
data\dogs\dog.2693.jpg,dog
data\dogs\dog.1837.jpg,dog
data\cats\cat.1745.jpg,cat
data\dogs\dog.690.jpg,dog
data\dogs\dog.1713.jpg,dog
data\cats\cat.1392.jpg,cat
data\dogs\dog.4239.jpg,dog
data\cats\cat.4467.jpg,cat
data\dogs\dog.2312.jpg,dog
data\dogs\dog.4443.jpg,dog
data\cats\cat.3684.jpg,cat
data\cats\cat.3434.jpg,cat
data\dogs\dog.3841.jpg,dog
data\dogs\dog.4284.jpg,dog
data\cats\cat.2543.jpg,cat
data\cats\cat.2136.jpg,cat
data\cats\cat.121.jpg,cat
data\dogs\dog.3458.jpg,dog
data\cats\cat.4212.jpg,cat
data\dogs\dog.563.jpg,dog
data\cats\cat.1875.jpg,cat
data\dogs\dog.3054.jpg,dog
data\cats\cat.2409.jpg,cat
data\cats\cat.875.jpg,cat
data\dogs\dog.397.jpg,dog
data\dogs\dog.2316.jpg,dog
data\dogs\dog.2771.jpg,dog
data\cats\cat.1137.jpg,cat
data\cats\cat.1586.jpg,cat
data\cats\cat.905.jpg,cat
data\dogs\dog.2123.jpg,dog
data\dogs\dog.4412.jpg,dog
data\cats\cat.1647.jpg,cat
data\cats\cat.2947.jpg,cat
data\cats\cat.3251.jpg,cat
data\dogs\dog.4890.jpg,dog
data\cats\cat.3146.jpg,cat
data\cats\cat.4233.jpg,cat
data\cats\cat.1846.jpg,cat
data\dogs\dog.1766.jpg,dog
data\dogs\dog.4507.jpg,dog
data\dogs\dog.4962.jpg,dog
data\dogs\dog.2156.jpg,dog
data\dogs\dog.3111.jpg,dog
data\cats\cat.4017.jpg,cat
data\cats\cat.3823.jpg,cat
data\cats\cat.2642.jpg,cat
data\dogs\dog.4587.jpg,dog
data\dogs\dog.2244.jpg,dog
data\dogs\dog.239.jpg,dog
data\dogs\dog.1266.jpg,dog
data\cats\cat.4610.jpg,cat
data\dogs\dog.4155.jpg,dog
data\cats\cat.4403.jpg,cat
data\cats\cat.3715.jpg,cat
data\cats\cat.4867.jpg,cat
data\cats\cat.1356.jpg,cat
data\cats\cat.4259.jpg,cat
data\dogs\dog.1890.jpg,dog
data\dogs\dog.3436.jpg,dog
data\dogs\dog.3990.jpg,dog
data\cats\cat.900.jpg,cat
data\cats\cat.3307.jpg,cat
data\cats\cat.2632.jpg,cat
data\cats\cat.3718.jpg,cat
data\cats\cat.2396.jpg,cat
data\cats\cat.705.jpg,cat
data\dogs\dog.235.jpg,dog
data\cats\cat.741.jpg,cat
data\dogs\dog.3761.jpg,dog
data\dogs\dog.445.jpg,dog
data\dogs\dog.1499.jpg,dog
data\cats\cat.4439.jpg,cat
data\dogs\dog.2090.jpg,dog
data\cats\cat.1361.jpg,cat
data\dogs\dog.883.jpg,dog
data\dogs\dog.814.jpg,dog
data\cats\cat.2830.jpg,cat
data\dogs\dog.3503.jpg,dog
data\cats\cat.3926.jpg,cat
data\cats\cat.4371.jpg,cat
data\dogs\dog.399.jpg,dog
data\cats\cat.2382.jpg,cat
data\cats\cat.747.jpg,cat
data\cats\cat.4213.jpg,cat
data\dogs\dog.476.jpg,dog
data\dogs\dog.4781.jpg,dog
data\cats\cat.1787.jpg,cat
data\dogs\dog.4495.jpg,dog
data\cats\cat.688.jpg,cat
data\cats\cat.2575.jpg,cat
data\dogs\dog.1782.jpg,dog
data\dogs\dog.2602.jpg,dog
data\dogs\dog.290.jpg,dog
data\dogs\dog.679.jpg,dog
data\dogs\dog.1335.jpg,dog
data\dogs\dog.2681.jpg,dog
data\cats\cat.4133.jpg,cat
data\cats\cat.2584.jpg,cat
data\cats\cat.4509.jpg,cat
data\cats\cat.2089.jpg,cat
data\dogs\dog.2995.jpg,dog
data\dogs\dog.1764.jpg,dog
data\cats\cat.3585.jpg,cat
data\dogs\dog.3650.jpg,dog
data\cats\cat.2599.jpg,cat
data\dogs\dog.2272.jpg,dog
data\cats\cat.2174.jpg,cat
data\dogs\dog.2001.jpg,dog
data\cats\cat.2467.jpg,cat
data\cats\cat.4469.jpg,cat
data\dogs\dog.4876.jpg,dog
data\cats\cat.1595.jpg,cat
data\dogs\dog.4281.jpg,dog
data\cats\cat.2452.jpg,cat
data\cats\cat.3757.jpg,cat
data\dogs\dog.1274.jpg,dog
data\dogs\dog.182.jpg,dog
data\cats\cat.1450.jpg,cat
data\dogs\dog.5.jpg,dog
data\dogs\dog.3194.jpg,dog
data\cats\cat.3470.jpg,cat
data\cats\cat.1325.jpg,cat
data\dogs\dog.3622.jpg,dog
data\dogs\dog.4247.jpg,dog
data\cats\cat.470.jpg,cat
data\cats\cat.3277.jpg,cat
data\cats\cat.4901.jpg,cat
data\dogs\dog.619.jpg,dog
data\dogs\dog.4302.jpg,dog
data\dogs\dog.3132.jpg,dog
data\cats\cat.112.jpg,cat
data\dogs\dog.3597.jpg,dog
data\dogs\dog.256.jpg,dog
data\dogs\dog.1565.jpg,dog
data\dogs\dog.627.jpg,dog
data\dogs\dog.2195.jpg,dog
data\dogs\dog.2511.jpg,dog
data\dogs\dog.1688.jpg,dog
data\dogs\dog.2135.jpg,dog
data\dogs\dog.4919.jpg,dog
data\dogs\dog.4280.jpg,dog
data\cats\cat.835.jpg,cat
data\dogs\dog.3534.jpg,dog
data\cats\cat.3236.jpg,cat
data\dogs\dog.4526.jpg,dog
data\dogs\dog.4832.jpg,dog
data\cats\cat.4004.jpg,cat
data\dogs\dog.3337.jpg,dog
data\cats\cat.3932.jpg,cat
data\cats\cat.3937.jpg,cat
data\cats\cat.2285.jpg,cat
data\dogs\dog.2904.jpg,dog
data\cats\cat.2287.jpg,cat
data\dogs\dog.337.jpg,dog
data\dogs\dog.3781.jpg,dog
data\dogs\dog.1367.jpg,dog
data\dogs\dog.3601.jpg,dog
data\cats\cat.4379.jpg,cat
data\cats\cat.2007.jpg,cat
data\cats\cat.4624.jpg,cat
data\cats\cat.398.jpg,cat
data\cats\cat.3771.jpg,cat
data\cats\cat.2054.jpg,cat
data\cats\cat.4565.jpg,cat
data\dogs\dog.519.jpg,dog
data\cats\cat.3349.jpg,cat
data\cats\cat.559.jpg,cat
data\dogs\dog.175.jpg,dog
data\dogs\dog.330.jpg,dog
data\cats\cat.4180.jpg,cat
data\dogs\dog.3810.jpg,dog
data\dogs\dog.1515.jpg,dog
data\cats\cat.4756.jpg,cat
data\cats\cat.2358.jpg,cat
data\dogs\dog.3977.jpg,dog
data\dogs\dog.3262.jpg,dog
data\dogs\dog.3081.jpg,dog
data\dogs\dog.2774.jpg,dog
data\dogs\dog.1078.jpg,dog
data\dogs\dog.1664.jpg,dog
data\dogs\dog.3084.jpg,dog
data\dogs\dog.4415.jpg,dog
data\cats\cat.445.jpg,cat
data\dogs\dog.2067.jpg,dog
data\dogs\dog.1451.jpg,dog
data\cats\cat.2874.jpg,cat
data\cats\cat.4561.jpg,cat
data\dogs\dog.3331.jpg,dog
data\dogs\dog.4777.jpg,dog
data\dogs\dog.382.jpg,dog
data\cats\cat.4507.jpg,cat
data\dogs\dog.3245.jpg,dog
data\dogs\dog.2901.jpg,dog
data\dogs\dog.3105.jpg,dog
data\cats\cat.3235.jpg,cat
data\dogs\dog.3166.jpg,dog
data\dogs\dog.3086.jpg,dog
data\cats\cat.4294.jpg,cat
data\dogs\dog.4274.jpg,dog
data\cats\cat.2364.jpg,cat
data\dogs\dog.1928.jpg,dog
data\cats\cat.3419.jpg,cat
data\dogs\dog.3963.jpg,dog
data\cats\cat.989.jpg,cat
data\cats\cat.3930.jpg,cat
data\cats\cat.3827.jpg,cat
data\cats\cat.69.jpg,cat
data\cats\cat.3507.jpg,cat
data\cats\cat.2896.jpg,cat
data\cats\cat.4785.jpg,cat
data\dogs\dog.648.jpg,dog
data\dogs\dog.2306.jpg,dog
data\cats\cat.955.jpg,cat
data\cats\cat.1698.jpg,cat
data\cats\cat.4112.jpg,cat
data\cats\cat.2887.jpg,cat
data\dogs\dog.3257.jpg,dog
data\cats\cat.301.jpg,cat
data\cats\cat.3946.jpg,cat
data\cats\cat.2175.jpg,cat
data\dogs\dog.3701.jpg,dog
data\cats\cat.247.jpg,cat
data\cats\cat.1098.jpg,cat
data\cats\cat.581.jpg,cat
data\dogs\dog.1407.jpg,dog
data\dogs\dog.3148.jpg,dog
data\dogs\dog.4201.jpg,dog
data\cats\cat.2179.jpg,cat
data\dogs\dog.1124.jpg,dog
data\dogs\dog.4438.jpg,dog
data\cats\cat.1606.jpg,cat
data\dogs\dog.3739.jpg,dog
data\cats\cat.2808.jpg,cat
data\dogs\dog.751.jpg,dog
data\dogs\dog.4279.jpg,dog
data\dogs\dog.4482.jpg,dog
data\cats\cat.3632.jpg,cat
data\cats\cat.2449.jpg,cat
data\cats\cat.2239.jpg,cat
data\dogs\dog.4103.jpg,dog
data\cats\cat.4010.jpg,cat
data\dogs\dog.568.jpg,dog
data\cats\cat.127.jpg,cat
data\cats\cat.2782.jpg,cat
data\dogs\dog.2805.jpg,dog
data\cats\cat.4869.jpg,cat
data\dogs\dog.4771.jpg,dog
data\dogs\dog.841.jpg,dog
data\dogs\dog.1982.jpg,dog
data\cats\cat.2571.jpg,cat
data\dogs\dog.1637.jpg,dog
data\cats\cat.2823.jpg,cat
data\dogs\dog.2202.jpg,dog
data\dogs\dog.3684.jpg,dog
data\dogs\dog.3205.jpg,dog
data\cats\cat.4405.jpg,cat
data\dogs\dog.2780.jpg,dog
data\cats\cat.4912.jpg,cat
data\dogs\dog.1745.jpg,dog
data\cats\cat.787.jpg,cat
data\cats\cat.3457.jpg,cat
data\dogs\dog.577.jpg,dog
data\cats\cat.2281.jpg,cat
data\cats\cat.1269.jpg,cat
data\cats\cat.3131.jpg,cat
data\dogs\dog.1353.jpg,dog
data\dogs\dog.3728.jpg,dog
data\cats\cat.274.jpg,cat
data\cats\cat.3839.jpg,cat
data\dogs\dog.4017.jpg,dog
data\dogs\dog.860.jpg,dog
data\cats\cat.1717.jpg,cat
data\cats\cat.1860.jpg,cat
data\cats\cat.1422.jpg,cat
data\dogs\dog.904.jpg,dog
data\cats\cat.3469.jpg,cat
data\dogs\dog.23.jpg,dog
data\cats\cat.2772.jpg,cat
data\cats\cat.820.jpg,cat
data\dogs\dog.215.jpg,dog
data\dogs\dog.3249.jpg,dog
data\dogs\dog.1693.jpg,dog
data\cats\cat.829.jpg,cat
data\dogs\dog.4394.jpg,dog
data\cats\cat.4051.jpg,cat
data\dogs\dog.4787.jpg,dog
data\dogs\dog.1913.jpg,dog
data\cats\cat.4523.jpg,cat
data\dogs\dog.4126.jpg,dog
data\dogs\dog.1644.jpg,dog
data\dogs\dog.3274.jpg,dog
data\dogs\dog.2472.jpg,dog
data\dogs\dog.444.jpg,dog
data\cats\cat.2911.jpg,cat
data\dogs\dog.1016.jpg,dog
data\cats\cat.4013.jpg,cat
data\dogs\dog.3568.jpg,dog
data\dogs\dog.4147.jpg,dog
data\dogs\dog.747.jpg,dog
data\cats\cat.3579.jpg,cat
data\cats\cat.3138.jpg,cat
data\cats\cat.3451.jpg,cat
data\cats\cat.2924.jpg,cat
data\cats\cat.4200.jpg,cat
data\dogs\dog.2193.jpg,dog
data\cats\cat.3019.jpg,cat
data\cats\cat.3557.jpg,cat
data\dogs\dog.110.jpg,dog
data\dogs\dog.2706.jpg,dog
data\cats\cat.1443.jpg,cat
data\dogs\dog.1095.jpg,dog
data\cats\cat.3237.jpg,cat
data\dogs\dog.3513.jpg,dog
data\dogs\dog.133.jpg,dog
data\dogs\dog.19.jpg,dog
data\dogs\dog.713.jpg,dog
data\dogs\dog.4381.jpg,dog
data\dogs\dog.2920.jpg,dog
data\cats\cat.1316.jpg,cat
data\dogs\dog.3324.jpg,dog
data\cats\cat.2978.jpg,cat
data\dogs\dog.1943.jpg,dog
data\dogs\dog.1443.jpg,dog
data\dogs\dog.2062.jpg,dog
data\cats\cat.2715.jpg,cat
data\cats\cat.1234.jpg,cat
data\dogs\dog.2915.jpg,dog
data\dogs\dog.4840.jpg,dog
data\cats\cat.4168.jpg,cat
data\dogs\dog.1121.jpg,dog
data\cats\cat.1615.jpg,cat
data\cats\cat.792.jpg,cat
data\cats\cat.736.jpg,cat
data\cats\cat.177.jpg,cat
data\dogs\dog.114.jpg,dog
data\dogs\dog.3750.jpg,dog
data\dogs\dog.2236.jpg,dog
data\cats\cat.3363.jpg,cat
data\cats\cat.3668.jpg,cat
data\cats\cat.2190.jpg,cat
data\cats\cat.388.jpg,cat
data\cats\cat.1898.jpg,cat
data\cats\cat.3865.jpg,cat
data\cats\cat.1351.jpg,cat
data\dogs\dog.4041.jpg,dog
data\cats\cat.3142.jpg,cat
data\cats\cat.3337.jpg,cat
data\dogs\dog.756.jpg,dog
data\cats\cat.4409.jpg,cat
data\cats\cat.1592.jpg,cat
data\dogs\dog.1560.jpg,dog
data\dogs\dog.4189.jpg,dog
data\cats\cat.1371.jpg,cat
data\dogs\dog.1051.jpg,dog
data\dogs\dog.4618.jpg,dog
data\dogs\dog.4611.jpg,dog
data\dogs\dog.2711.jpg,dog
data\cats\cat.2441.jpg,cat
data\cats\cat.4684.jpg,cat
data\dogs\dog.1508.jpg,dog
data\cats\cat.4037.jpg,cat
data\cats\cat.129.jpg,cat
data\dogs\dog.3834.jpg,dog
data\dogs\dog.4664.jpg,dog
data\dogs\dog.765.jpg,dog
data\cats\cat.1003.jpg,cat
data\dogs\dog.1039.jpg,dog
data\cats\cat.2355.jpg,cat
data\dogs\dog.326.jpg,dog
data\cats\cat.3016.jpg,cat
data\dogs\dog.3508.jpg,dog
data\cats\cat.1280.jpg,cat
data\dogs\dog.4945.jpg,dog
data\cats\cat.3256.jpg,cat
data\dogs\dog.4505.jpg,dog
data\dogs\dog.1723.jpg,dog
data\cats\cat.4931.jpg,cat
data\cats\cat.313.jpg,cat
data\cats\cat.1220.jpg,cat
data\dogs\dog.1396.jpg,dog
data\cats\cat.2858.jpg,cat
data\cats\cat.1333.jpg,cat
data\dogs\dog.3537.jpg,dog
data\cats\cat.3949.jpg,cat
data\cats\cat.2158.jpg,cat
data\cats\cat.542.jpg,cat
data\dogs\dog.910.jpg,dog
data\dogs\dog.3083.jpg,dog
data\dogs\dog.2103.jpg,dog
data\cats\cat.3974.jpg,cat
data\dogs\dog.3045.jpg,dog
data\cats\cat.3717.jpg,cat
data\dogs\dog.2083.jpg,dog
data\cats\cat.286.jpg,cat
data\cats\cat.146.jpg,cat
data\dogs\dog.2148.jpg,dog
data\cats\cat.4126.jpg,cat
data\dogs\dog.1272.jpg,dog
data\cats\cat.3674.jpg,cat
data\dogs\dog.3361.jpg,dog
data\cats\cat.510.jpg,cat
data\dogs\dog.4026.jpg,dog
data\dogs\dog.4589.jpg,dog
data\dogs\dog.1462.jpg,dog
data\dogs\dog.3177.jpg,dog
data\cats\cat.2855.jpg,cat
data\cats\cat.2354.jpg,cat
data\dogs\dog.4021.jpg,dog
data\cats\cat.1010.jpg,cat
data\dogs\dog.1023.jpg,dog
data\cats\cat.999.jpg,cat
data\cats\cat.4441.jpg,cat
data\dogs\dog.4270.jpg,dog
data\cats\cat.2831.jpg,cat
data\cats\cat.3573.jpg,cat
data\cats\cat.569.jpg,cat
data\cats\cat.2557.jpg,cat
data\cats\cat.1085.jpg,cat
data\dogs\dog.2298.jpg,dog
data\dogs\dog.4991.jpg,dog
data\cats\cat.1426.jpg,cat
data\dogs\dog.1027.jpg,dog
data\cats\cat.49.jpg,cat
data\cats\cat.4036.jpg,cat
data\cats\cat.3303.jpg,cat
data\dogs\dog.1306.jpg,dog
data\dogs\dog.2499.jpg,dog
data\dogs\dog.1806.jpg,dog
data\cats\cat.1738.jpg,cat
data\dogs\dog.4742.jpg,dog
data\cats\cat.2643.jpg,cat
data\cats\cat.2028.jpg,cat
data\cats\cat.1805.jpg,cat
data\cats\cat.3604.jpg,cat
data\cats\cat.1531.jpg,cat
data\cats\cat.987.jpg,cat
data\dogs\dog.3438.jpg,dog
data\cats\cat.3432.jpg,cat
data\dogs\dog.1174.jpg,dog
data\cats\cat.1710.jpg,cat
data\cats\cat.436.jpg,cat
data\cats\cat.2550.jpg,cat
data\cats\cat.1132.jpg,cat
data\dogs\dog.3675.jpg,dog
data\dogs\dog.3531.jpg,dog
data\cats\cat.2804.jpg,cat
data\dogs\dog.4956.jpg,dog
data\dogs\dog.540.jpg,dog
data\dogs\dog.2143.jpg,dog
data\cats\cat.2226.jpg,cat
data\cats\cat.1767.jpg,cat
data\dogs\dog.2868.jpg,dog
data\dogs\dog.3013.jpg,dog
data\dogs\dog.3021.jpg,dog
data\dogs\dog.1073.jpg,dog
data\dogs\dog.4764.jpg,dog
data\cats\cat.877.jpg,cat
data\dogs\dog.4575.jpg,dog
data\cats\cat.88.jpg,cat
data\cats\cat.2821.jpg,cat
data\dogs\dog.4520.jpg,dog
data\cats\cat.3532.jpg,cat
data\cats\cat.735.jpg,cat
data\cats\cat.4190.jpg,cat
data\cats\cat.4973.jpg,cat
data\dogs\dog.3771.jpg,dog
data\cats\cat.796.jpg,cat
data\dogs\dog.1204.jpg,dog
data\dogs\dog.643.jpg,dog
data\dogs\dog.2569.jpg,dog
data\dogs\dog.2382.jpg,dog
data\cats\cat.1026.jpg,cat
data\dogs\dog.3018.jpg,dog
data\dogs\dog.4735.jpg,dog
data\dogs\dog.4350.jpg,dog
data\cats\cat.2177.jpg,cat
data\dogs\dog.1369.jpg,dog
data\dogs\dog.2594.jpg,dog
data\cats\cat.1049.jpg,cat
data\dogs\dog.2874.jpg,dog
data\dogs\dog.1445.jpg,dog
data\dogs\dog.1504.jpg,dog
data\dogs\dog.3544.jpg,dog
data\cats\cat.3525.jpg,cat
data\cats\cat.997.jpg,cat
data\cats\cat.3666.jpg,cat
data\dogs\dog.4548.jpg,dog
data\dogs\dog.477.jpg,dog
data\cats\cat.4757.jpg,cat
data\cats\cat.2004.jpg,cat
data\dogs\dog.894.jpg,dog
data\dogs\dog.4288.jpg,dog
data\dogs\dog.2722.jpg,dog
data\cats\cat.4149.jpg,cat
data\dogs\dog.3300.jpg,dog
data\cats\cat.1102.jpg,cat
data\cats\cat.1823.jpg,cat
data\cats\cat.4059.jpg,cat
data\cats\cat.321.jpg,cat
data\cats\cat.2645.jpg,cat
data\dogs\dog.4296.jpg,dog
data\dogs\dog.3171.jpg,dog
data\dogs\dog.4311.jpg,dog
data\cats\cat.3494.jpg,cat
data\cats\cat.3537.jpg,cat
data\dogs\dog.1743.jpg,dog
data\dogs\dog.4118.jpg,dog
data\cats\cat.4157.jpg,cat
data\cats\cat.4648.jpg,cat
data\cats\cat.2086.jpg,cat
data\cats\cat.2856.jpg,cat
data\dogs\dog.3755.jpg,dog
data\cats\cat.2045.jpg,cat
data\cats\cat.528.jpg,cat
data\dogs\dog.178.jpg,dog
data\dogs\dog.108.jpg,dog
data\dogs\dog.3657.jpg,dog
data\dogs\dog.4913.jpg,dog
data\cats\cat.2730.jpg,cat
data\dogs\dog.631.jpg,dog
data\dogs\dog.3386.jpg,dog
data\cats\cat.2547.jpg,cat
data\dogs\dog.468.jpg,dog
data\cats\cat.1928.jpg,cat
data\cats\cat.4605.jpg,cat
data\cats\cat.372.jpg,cat
data\cats\cat.4153.jpg,cat
data\cats\cat.322.jpg,cat
data\cats\cat.1213.jpg,cat
data\dogs\dog.4260.jpg,dog
data\cats\cat.280.jpg,cat
data\dogs\dog.3363.jpg,dog
data\cats\cat.789.jpg,cat
data\cats\cat.2413.jpg,cat
data\cats\cat.4268.jpg,cat
data\cats\cat.3919.jpg,cat
data\cats\cat.3855.jpg,cat
data\cats\cat.2533.jpg,cat
data\dogs\dog.4198.jpg,dog
data\cats\cat.2204.jpg,cat
data\cats\cat.3075.jpg,cat
data\cats\cat.2084.jpg,cat
data\dogs\dog.4660.jpg,dog
data\cats\cat.1377.jpg,cat
data\dogs\dog.2072.jpg,dog
data\dogs\dog.2730.jpg,dog
data\dogs\dog.2541.jpg,dog
data\cats\cat.293.jpg,cat
data\cats\cat.4983.jpg,cat
data\dogs\dog.2460.jpg,dog
data\dogs\dog.362.jpg,dog
data\cats\cat.3345.jpg,cat
data\dogs\dog.279.jpg,dog
data\cats\cat.1998.jpg,cat
data\cats\cat.991.jpg,cat
data\cats\cat.385.jpg,cat
data\cats\cat.4547.jpg,cat
